	artist_id	Counts
3260	13190	1791
3261	3826	1791
3262	3021	1791
3263	2116	1790
3264	13729	1789
3265	11446	1789
3266	12942	1789
3267	21393	1788
3268	9785	1788
3269	58682	1788
3270	13417	1788
3271	6941	1786
3272	9413	1786
3273	5126	1783
3274	3903	1783
3275	50894	1782
3276	10671	1781
3277	48478	1780
3278	28306	1780
3279	17417	1780
3280	2985	1778
3281	48503	1778
3282	3864	1777
3283	6094	1777
3284	7289	1776
3285	2670	1776
3286	18698	1776
3287	18835	1776
3288	13585	1776
3289	8131	1775
3290	10193	1775
3291	27941	1774
3292	30683	1773
3293	10841	1773
3294	42914	1773
3295	17875	1773
3296	7286	1773
3297	17804	1772
3298	35395	1772
3299	10284	1772
3300	12418	1772
3301	3892	1772
3302	692	1771
3303	28778	1770
3304	15217	1770
3305	22535	1769
3306	34480	1768
3307	394	1767
3308	6867	1765
3309	2356	1765
3310	17102	1764
3311	6396	1764
3312	60352	1763
3313	4620	1763
3314	10567	1763
3315	2568	1763
3316	12582	1762
3317	23305	1762
3318	48892	1761
3319	11848	1761
3320	6189	1761
3321	55163	1760
3322	21821	1759
3323	16292	1758
3324	58	1758
3325	21005	1756
3326	12587	1756
3327	13491	1756
3328	29572	1756
3329	19718	1756
3330	41253	1756
3331	6879	1755
3332	8025	1755
3333	3667	1755
3334	5473	1755
3335	18086	1754
3336	7304	1753
3337	2066	1753
3338	18167	1753
3339	21454	1752
3340	81264	1752
3341	27485	1748
3342	8268	1748
3343	7556	1748
3344	44744	1747
3345	4431	1747
3346	6786	1745
3347	16575	1744
3348	20217	1744
3349	19902	1744
3350	14268	1743
3351	5597	1743
3352	18568	1742
3353	13522	1741
3354	7966	1741
3355	15097	1741
3356	3433	1740
3357	12178	1740
3358	15189	1740
3359	27058	1739
3360	20427	1739
3361	14940	1739
3362	10524	1739
3363	33145	1739
3364	10874	1738
3365	34447	1738
3366	74581	1737
3367	30346	1736
3368	37768	1735
3369	15669	1734
3370	22183	1734
3371	4099	1734
3372	2232	1734
3373	14484	1734
3374	720	1734
3375	4687	1733
3376	16061	1732
3377	11159	1732
3378	15027	1732
3379	12180	1731
3380	3201	1731
3381	12594	1729
3382	16860	1729
3383	38919	1729
3384	32709	1728
3385	36149	1728
3386	15639	1727
3387	14423	1727
3388	24468	1727
3389	4224	1726
3390	13264	1725
3391	49002	1725
3392	32691	1725
3393	21482	1724
3394	45090	1724
3395	7338	1723
3396	9750	1723
3397	30629	1723
3398	6044	1723
3399	40620	1721
3400	46819	1721
3401	16692	1720
3402	42380	1720
3403	25521	1720
3404	5149	1719
3405	22975	1718
3406	48380	1718
3407	18122	1718
3408	19268	1717
3409	9363	1717
3410	4591	1716
3411	23311	1716
3412	26341	1716
3413	48864	1715
3414	17168	1715
3415	1520	1715
3416	26461	1714
3417	3876	1714
3418	7103	1714
3419	10793	1713
3420	11103	1713
3421	1717	1712
3422	11065	1712
3423	41230	1711
3424	442	1711
3425	1591	1711
3426	29104	1710
3427	2519	1709
3428	20382	1709
3429	14850	1708
3430	48768	1708
3431	26667	1708
3432	6914	1707
3433	35614	1707
3434	4656	1706
3435	9174	1706
3436	18085	1706
3437	26664	1705
3438	43356	1705
3439	18166	1704
3440	23512	1703
3441	81963	1703
3442	757	1702
3443	35761	1701
3444	16370	1701
3445	92081	1699
3446	11077	1699
3447	7512	1698
3448	8513	1698
3449	32252	1697
3450	11251	1697
3451	23879	1696
3452	5815	1696
3453	42361	1696
3454	5042	1696
3455	30852	1696
3456	4730	1695
3457	9183	1695
3458	10346	1694
3459	14298	1694
3460	21535	1694
3461	13200	1694
3462	28945	1694
3463	21798	1693
3464	9737	1692
3465	9497	1692
3466	42795	1692
3467	3509	1692
3468	10134	1692
3469	202	1691
3470	13471	1691
3471	13894	1691
3472	15593	1691
3473	16655	1691
3474	14133	1690
3475	52302	1690
3476	25046	1690
3477	34170	1689
3478	13496	1688
3479	26136	1687
3480	8481	1687
3481	698	1687
3482	14493	1687
3483	17586	1686
3484	40000	1685
3485	9503	1683
3486	17486	1683
3487	10998	1682
3488	28152	1681
3489	16955	1680
3490	17381	1680
3491	12517	1680
3492	14960	1680
3493	35491	1679
3494	2793	1679
3495	42448	1678
3496	7308	1677
3497	9654	1676
3498	9694	1676
3499	12218	1676
3500	57361	1676
3501	2491	1675
3502	1423	1675
3503	4991	1672
3504	2700	1672
3505	19605	1671
3506	5716	1670
3507	19201	1670
3508	25244	1670
3509	8234	1669
3510	11612	1668
3511	5275	1668
3512	26840	1668
3513	53984	1667
3514	14005	1667
3515	20808	1667
3516	14769	1667
3517	115397	1666
3518	14900	1666
3519	13062	1665
3520	30412	1664
3521	26210	1662
3522	34968	1661
3523	9113	1661
3524	2839	1661
3525	8620	1660
3526	26144	1659
3527	15484	1659
3528	38830	1658
3529	19018	1658
3530	12145	1657
3531	17866	1657
3532	33556	1657
3533	10596	1657
3534	16088	1656
3535	16288	1656
3536	65816	1654
3537	4616	1654
3538	1373	1653
3539	7163	1653
3540	13650	1652
3541	17553	1651
3542	35328	1650
3543	19909	1650
3544	5853	1650
3545	9122	1649
3546	42322	1647
3547	4095	1646
3548	4466	1645
3549	56850	1645
3550	72209	1645
3551	27997	1644
3552	15332	1644
3553	13316	1644
3554	11650	1644
3555	41027	1644
3556	2847	1644
3557	53947	1643
3558	13355	1643
3559	38873	1643
3560	9682	1641
3561	33321	1641
3562	21983	1640
3563	27649	1640
3564	713	1640
3565	26037	1640
3566	15973	1640
3567	551	1640
3568	44020	1639
3569	11131	1639
3570	39885	1639
3571	4889	1639
3572	14277	1639
3573	8133	1638
3574	23573	1637
3575	55141	1637
3576	17813	1636
3577	19835	1636
3578	1534	1636
3579	41139	1635
3580	10120	1635
3581	9764	1635
3582	3665	1635
3583	19023	1635
3584	17374	1635
3585	17116	1634
3586	22798	1634
3587	11646	1634
3588	29121	1633
3589	15114	1633
3590	373	1632
3591	21587	1632
3592	28973	1632
3593	14811	1632
3594	15888	1631
3595	5414	1631
3596	2615	1630
3597	49013	1629
3598	29405	1629
3599	16895	1629
3600	10213	1629
3601	15079	1629
3602	23934	1628
3603	26027	1628
3604	14600	1628
3605	20787	1628
3606	13680	1628
3607	15204	1627
3608	41900	1627
3609	3914	1627
3610	7175	1626
3611	17794	1626
3612	22166	1626
3613	101246	1626
3614	29473	1625
3615	2611	1625
3616	13339	1624
3617	42730	1624
3618	26519	1622
3619	20096	1622
3620	39317	1622
3621	14057	1621
3622	23186	1620
3623	18916	1620
3624	12298	1620
3625	11127	1619
3626	3018	1618
3627	13656	1618
3628	33387	1617
3629	23718	1617
3630	34332	1617
3631	2457	1617
3632	25197	1616
3633	14154	1616
3634	48427	1616
3635	7540	1615
3636	12215	1615
3637	28458	1614
3638	10592	1614
3639	14812	1614
3640	13151	1613
3641	35746	1612
3642	20397	1612
3643	15728	1611
3644	27835	1611
3645	30146	1611
3646	7245	1611
3647	16457	1611
3648	26804	1611
3649	11308	1611
3650	1409	1610
3651	16201	1610
3652	37351	1610
3653	9060	1609
3654	39438	1609
3655	15881	1609
3656	16024	1609
3657	1797	1608
3658	13836	1607
3659	23330	1607
3660	2654	1606
3661	24804	1606
3662	4391	1604
3663	11094	1602
3664	12403	1602
3665	26512	1602
3666	19895	1601
3667	22009	1601
3668	55196	1600
3669	6946	1600
3670	18225	1600
3671	27185	1600
3672	10289	1599
3673	41156	1599
3674	40286	1598
3675	49729	1598
3676	73269	1597
3677	17422	1597
3678	13318	1597
3679	17127	1597
3680	12430	1597
3681	88748	1596
3682	20900	1594
3683	2936	1591
3684	5062	1591
3685	9621	1591
3686	4363	1590
3687	15478	1589
3688	39748	1589
3689	1545	1589
3690	38689	1589
3691	15150	1588
3692	17658	1588
3693	10662	1588
3694	1518	1588
3695	63	1588
3696	28187	1587
3697	15576	1587
3698	16479	1587
3699	16659	1587
3700	7857	1586
3701	19740	1585
3702	17305	1585
3703	6218	1585
3704	42409	1584
3705	4434	1584
3706	15134	1583
3707	18104	1583
3708	740	1583
3709	38338	1580
3710	18392	1580
3711	60380	1579
3712	48810	1579
3713	8281	1579
3714	7597	1579
3715	36249	1579
3716	16398	1578
3717	10172	1577
3718	2924	1577
3719	20029	1577
3720	20527	1577
3721	14785	1574
3722	12628	1573
3723	13591	1573
3724	42323	1572
3725	3958	1572
3726	39126	1572
3727	1336	1571
3728	5755	1571
3729	37825	1571
3730	29151	1570
3731	19438	1570
3732	16350	1570
3733	56072	1570
3734	9018	1569
3735	6315	1569
3736	4449	1568
3737	52553	1568
3738	12155	1567
3739	21444	1566
3740	31219	1566
3741	28657	1566
3742	43410	1565
3743	3929	1565
3744	16541	1565
3745	4864	1565
3746	38786	1565
3747	30482	1563
3748	46278	1562
3749	18107	1561
3750	18542	1560
3751	7985	1560
3752	49657	1559
3753	2048	1558
3754	3657	1557
3755	23842	1557
3756	29066	1556
3757	28156	1556
3758	18864	1555
3759	4008	1555
3760	43987	1555
3761	3518	1554
3762	27507	1554
3763	78393	1554
3764	11731	1554
3765	18900	1554
3766	18957	1553
3767	18250	1553
3768	17403	1552
3769	14657	1552
3770	15909	1552
3771	15120	1552
3772	17899	1552
3773	14136	1551
3774	8812	1551
3775	1692	1551
3776	16176	1551
3777	9474	1551
3778	4786	1551
3779	6204	1550
3780	19583	1549
3781	3101	1549
3782	23191	1549
3783	2500	1549
3784	4009	1548
3785	40893	1548
3786	35623	1548
3787	11311	1548
3788	7546	1547
3789	30138	1547
3790	43172	1546
3791	20169	1546
3792	12247	1546
3793	3707	1546
3794	2955	1545
3795	34689	1545
3796	29169	1544
3797	36490	1541
3798	19794	1540
3799	8991	1540
3800	8531	1540
3801	16915	1539
3802	2609	1538
3803	18987	1537
3804	42458	1537
3805	10531	1537
3806	12824	1536
3807	42457	1536
3808	12985	1535
3809	2498	1535
3810	17617	1535
3811	7573	1535
3812	2977	1534
3813	4136	1534
3814	43258	1534
3815	378	1534
3816	2619	1534
3817	1506	1533
3818	67767	1532
3819	4253	1531
3820	32704	1531
3821	20850	1531
3822	16022	1530
3823	16505	1529
3824	9971	1529
3825	5309	1529
3826	21520	1528
3827	17587	1528
3828	12982	1528
3829	9883	1528
3830	3881	1528
3831	9461	1527
3832	17814	1527
3833	16470	1527
3834	32175	1527
3835	17339	1525
3836	10202	1525
3837	28388	1524
3838	51043	1524
3839	26994	1523
3840	77602	1523
3841	5528	1523
3842	44845	1522
3843	3672	1521
3844	35644	1521
3845	12954	1520
3846	12143	1519
3847	22963	1519
3848	13082	1519
3849	5207	1519
3850	5499	1518
3851	28666	1518
3852	13868	1518
3853	17007	1518
3854	2265	1516
3855	20774	1516
3856	22750	1515
3857	14857	1515
3858	3795	1514
3859	9181	1514
3860	23487	1514
3861	18212	1513
3862	38984	1513
3863	292	1512
3864	2889	1512
3865	20188	1511
3866	13300	1511
3867	9196	1510
3868	7938	1510
3869	20066	1510
3870	587	1510
3871	35580	1509
3872	11524	1509
3873	6352	1508
3874	16214	1508
3875	8725	1508
3876	15607	1506
3877	19114	1506
3878	42363	1506
3879	11893	1506
3880	30484	1506
3881	11109	1505
3882	55241	1505
3883	38968	1505
3884	11297	1504
3885	4356	1504
3886	34589	1503
3887	5144	1503
3888	62536	1503
3889	3308	1502
3890	10089	1502
3891	9712	1501
3892	28890	1501
3893	24914	1501
3894	15574	1501
3895	3144	1500
3896	23101	1499
3897	36396	1499
3898	22026	1499
3899	95154	1499
3900	18672	1499
3901	10131	1499
3902	26538	1497
3903	8011	1497
3904	10357	1497
3905	55746	1496
3906	32169	1496
3907	16282	1495
3908	19893	1494
3909	21931	1494
3910	3786	1494
3911	29741	1494
3912	59272	1493
3913	4264	1493
3914	26915	1492
3915	15686	1492
3916	18647	1492
3917	11985	1492
3918	28786	1491
3919	5241	1491
3920	39352	1491
3921	9040	1490
3922	7329	1489
3923	23194	1488
3924	39311	1488
3925	61372	1487
3926	3088	1487
3927	18180	1486
3928	22005	1485
3929	6013	1485
3930	16297	1484
3931	6135	1484
3932	8586	1483
3933	27759	1483
3934	16821	1482
3935	71731	1482
3936	3664	1482
3937	5081	1481
3938	42321	1481
3939	27617	1481
3940	10103	1481
3941	4621	1479
3942	14565	1479
3943	46686	1478
3944	21324	1478
3945	41240	1478
3946	7582	1478
3947	5808	1477
3948	157	1476
3949	29140	1475
3950	13883	1475
3951	430	1474
3952	6995	1473
3953	28404	1473
3954	22511	1473
3955	22689	1472
3956	8930	1471
3957	26916	1471
3958	18947	1471
3959	694	1471
3960	2872446	1471
3961	44405	1470
3962	23604	1470
3963	7967	1470
3964	33989	1469
3965	24792	1469
3966	24978	1468
3967	15866	1468
3968	15641	1468
3969	27606	1467
3970	18164	1467
3971	2684	1467
3972	19678	1467
3973	23518	1467
3974	46705	1466
3975	22954	1466
3976	16431	1466
3977	9513	1466
3978	979	1466
3979	14167	1466
3980	80094	1465
3981	84533	1465
3982	15109	1464
3983	18135	1464
3984	14794	1464
3985	20831	1462
3986	10087	1461
3987	14362	1461
3988	15895	1461
3989	30641	1460
3990	7335	1460
3991	17588	1459
3992	38927	1459
3993	9485	1459
3994	11845	1459
3995	27743	1459
3996	18045	1458
3997	23229	1458
3998	7249	1458
3999	12978	1458
4000	10472	1457
4001	13288	1457
4002	36230	1457
4003	2620	1456
4004	12062	1456
4005	38546	1456
4006	2886	1456
4007	2795	1456
4008	17053	1456
4009	26913	1456
4010	26903	1456
4011	12416	1455
4012	19742	1455
4013	15968	1454
4014	3072	1453
4015	33664	1453
4016	33434	1453
4017	8888	1452
4018	5870	1452
4019	39696	1452
4020	65505	1451
4021	18030	1450
4022	10154	1449
4023	27804	1449
4024	16493	1449
4025	16276	1447
4026	8921	1447
4027	16100	1446
4028	9464	1446
4029	39549	1444
4030	21792	1443
4031	75874	1443
4032	10033	1443
4033	5864	1443
4034	19911	1442
4035	24	1442
4036	59542	1442
4037	16469	1442
4038	12436	1442
4039	15856	1441
4040	38514	1441
4041	19658	1441
4042	18375	1440
4043	40146	1439
4044	10018	1439
4045	15205	1439
4046	124	1439
4047	213	1439
4048	4394	1439
4049	5008	1439
4050	17299	1439
4051	10546	1438
4052	59256	1437
4053	9671	1437
4054	9651	1437
4055	15780	1436
4056	35748	1435
4057	54090	1435
4058	29101	1435
4059	27029	1435
4060	8359	1435
4061	15181	1434
4062	648	1434
4063	40339	1433
4064	11155	1433
4065	3457	1433
4066	29111	1432
4067	37650	1432
4068	12291	1432
4069	51021	1431
4070	3023	1431
4071	17571	1430
4072	61827	1430
4073	41774	1430
4074	9612	1429
4075	31037	1429
4076	15502	1429
4077	49897	1428
4078	17282	1428
4079	6803	1428
4080	32248	1427
4081	6985	1427
4082	10214	1426
4083	19654	1426
4084	57021	1426
4085	15176	1426
4086	48676	1425
4087	15732	1425
4088	13434	1424
4089	17351	1424
4090	24766	1424
4091	19714	1423
4092	26069	1423
4093	2832	1423
4094	7584	1423
4095	12144	1423
4096	13616	1422
4097	3046	1422
4098	6182	1422
4099	11269	1421
4100	15878	1421
4101	15472	1421
4102	48114	1421
4103	7208	1421
4104	24368	1420
4105	1526	1420
4106	3875	1420
4107	39089	1419
4108	27869	1419
4109	20892	1419
4110	18253	1418
4111	5612	1418
4112	12955	1418
4113	19143	1418
4114	35649	1418
4115	4464	1417
4116	21733	1417
4117	48784	1416
4118	7581	1416
4119	28782	1415
4120	4429	1415
4121	18515	1415
4122	13962	1414
4123	23399	1414
4124	33991	1414
4125	48643	1412
4126	9730	1411
4127	11045	1411
4128	2624	1410
4129	36284	1410
4130	5560	1409
4131	45986	1409
4132	91878	1408
4133	34679	1408
4134	10734	1408
4135	17423	1407
4136	18733	1407
4137	54221	1407
4138	2053	1407
4139	24661	1407
4140	5090	1406
4141	2201	1406
4142	14931	1406
4143	31458	1404
4144	6167	1404
4145	5923	1403
4146	33592	1403
4147	118	1403
4148	9604	1403
4149	46545	1402
4150	18618	1401
4151	13309	1401
4152	42310	1401
4153	68334	1401
4154	17387	1400
4155	53267	1400
4156	38840	1399
4157	6305	1398
4158	28389	1397
4159	544	1397
4160	4982	1397
4161	26532	1397
4162	8357	1396
4163	36320	1396
4164	48037	1396
4165	620	1396
4166	14487	1395
4167	8236	1394
4168	57128	1394
4169	11250	1394
4170	40244	1393
4171	524	1393
4172	53050	1392
4173	28592	1392
4174	8723	1392
4175	30577	1392
4176	35434	1391
4177	7300	1391
4178	40017	1390
4179	10616	1390
4180	3955	1390
4181	17528	1389
4182	17888	1389
4183	7852	1389
4184	34334	1389
4185	34924	1388
4186	22584	1388
4187	50722	1387
4188	15851	1386
4189	17884	1386
4190	82414	1386
4191	14765	1385
4192	9990	1385
4193	13606	1384
4194	9323	1384
4195	7446	1384
4196	16721	1384
4197	6335	1384
4198	46400	1384
4199	6805	1383
4200	16033	1383
4201	16156	1383
4202	16384	1383
4203	16597	1383
4204	20328	1383
4205	4777	1382
4206	16077	1382
4207	53269	1381
4208	86119	1381
4209	12888	1381
4210	15418	1381
4211	6038	1381
4212	10426	1380
4213	20788	1380
4214	3740	1379
4215	17396	1379
4216	57228	1379
4217	26653	1379
4218	15255	1378
4219	17202	1378
4220	3575	1377
4221	14276	1377
4222	88171	1377
4223	9632	1377
4224	3725	1376
4225	27917	1375
4226	52035	1375
4227	13588	1375
4228	22017	1375
4229	38556	1375
4230	3335	1375
4231	3333	1374
4232	2343	1374
4233	4435	1373
4234	13045	1373
4235	17291	1372
4236	5422	1372
4237	21581	1372
4238	15893	1371
4239	13020	1371
4240	3894	1371
4241	35234	1370
4242	13630	1370
4243	66379	1370
4244	15259	1369
4245	43599	1369
4246	12146	1368
4247	794	1368
4248	38897	1368
4249	39072	1368
4250	7946	1367
4251	27059	1365
4252	41971	1364
4253	8612	1364
4254	15383	1364
4255	67636	1363
4256	2652	1363
4257	3427	1362
4258	27308	1362
4259	40118	1362
4260	22839	1361
4261	19191	1361
4262	17410	1361
4263	45732	1361
4264	13096	1361
4265	16336	1361
4266	10055	1358
4267	8601	1358
4268	19269	1357
4269	18054	1356
4270	8409	1356
4271	28221	1356
4272	43581	1355
4273	10731	1355
4274	4353	1353
4275	21447	1353
4276	15428	1352
4277	35610	1352
4278	24099	1351
4279	2672	1351
4280	56995	1350
4281	27898	1350
4282	13505	1350
4283	15985	1349
4284	22025	1349
4285	16075	1349
4286	2987	1348
4287	34339	1348
4288	17848	1348
4289	15776	1348
4290	8849	1347
4291	19232	1347
4292	42127	1347
4293	12536	1347
4294	19715	1347
4295	26207	1346
4296	4069	1346
4297	2227	1346
4298	4163	1346
4299	4789	1346
4300	28135	1345
4301	4978	1345
4302	46488	1345
4303	28116	1344
4304	107	1344
4305	48309	1344
4306	7583	1344
4307	1169	1344
4308	17495	1343
4309	4577	1343
4310	10687	1342
4311	19869	1341
4312	77516	1341
4313	31794	1341
4314	8990	1340
4315	87080	1339
4316	7884	1339
4317	9935	1338
4318	15125	1338
4319	28943	1338
4320	3904	1338
4321	58538	1338
4322	3787	1337
4323	5621	1337
4324	3951	1335
4325	15524	1335
4326	31035	1335
4327	510	1334
4328	53467	1334
4329	18710	1333
4330	3747	1333
4331	65256	1333
4332	59267	1332
4333	15688	1332
4334	2151	1331
4335	21734	1330
4336	11626	1330
4337	11047	1329
4338	29759	1329
4339	17545	1329
4340	9552	1329
4341	16017	1328
4342	29543	1328
4343	28032	1328
4344	6425	1328
4345	8038	1327
4346	52260	1326
4347	15254	1326
4348	15902	1325
4349	18160	1325
4350	14291	1325
4351	40255	1324
4352	16404	1324
4353	2675	1323
4354	25301	1322
4355	34593	1322
4356	18548	1322
4357	78222	1322
4358	43253	1321
4359	15136	1321
4360	10844	1320
4361	43933	1320
4362	11665	1320
4363	12078	1320
4364	48379	1320
4365	5786	1319
4366	8818	1319
4367	12414	1319
4368	18430	1319
4369	8045	1318
4370	36472	1317
4371	11420	1317
4372	5873	1317
4373	18173	1317
4374	12378	1317
4375	33529	1317
4376	3663	1317
4377	15890	1317
4378	239502	1317
4379	22629	1317
4380	83820	1316
4381	40191	1314
4382	26666	1314
4383	117192	1314
4384	16478	1313
4385	5161	1313
4386	4445	1313
4387	14819	1313
4388	27087	1313
4389	17302	1313
4390	4055	1311
4391	1278	1311
4392	22069	1311
4393	23029	1310
4394	29065	1310
4395	11428	1309
4396	12333	1309
4397	2911	1308
4398	4177	1308
4399	18126	1307
4400	6912	1306
4401	40910	1306
4402	6363	1306
4403	3673	1305
4404	883	1305
4405	61188	1305
4406	36414	1305
4407	16401	1305
4408	20689	1305
4409	19198	1305
4410	9546	1305
4411	20814	1305
4412	15519	1305
4413	9494	1305
4414	15145	1304
4415	15841	1304
4416	18222	1304
4417	30593	1304
4418	4024	1303
4419	19836	1303
4420	19787	1303
4421	50120	1303
4422	45318	1302
4423	28767	1302
4424	36562	1302
4425	18792	1302
4426	79569	1302
4427	18094	1302
4428	32205	1302
4429	11509	1301
4430	37793	1301
4431	10824	1300
4432	15128	1300
4433	5119	1298
4434	34422	1297
4435	13342	1297
4436	15738	1296
4437	10354	1296
4438	9531	1294
4439	4039	1294
4440	21637	1294
4441	15719	1293
4442	24482	1293
4443	9601	1293
4444	13509	1292
4445	3733	1292
4446	19266	1292
4447	11958	1291
4448	28424	1291
4449	20901	1291
4450	4235	1290
4451	8125	1290
4452	29118	1290
4453	108425	1290
4454	67679	1290
4455	57070	1290
4456	15923	1289
4457	37985	1289
4458	49700	1288
4459	14700	1288
4460	11066	1288
4461	16170	1287
4462	9288	1287
4463	1286	1287
4464	4308	1286
4465	15080	1286
4466	9734	1286
4467	5737	1285
4468	22078	1285
4469	9112	1285
4470	17292	1285
4471	15618	1285
4472	12282	1285
4473	42512	1284
4474	4985	1284
4475	15225	1284
4476	13844	1284
4477	8174	1283
4478	32155	1283
4479	9711	1283
4480	9549	1283
4481	65244	1282
4482	46467	1282
4483	28644	1282
4484	17363	1282
4485	6373	1282
4486	34534	1282
4487	16184	1281
4488	1418	1280
4489	16114	1279
4490	4254	1279
4491	3652	1278
4492	42225	1277
4493	23171	1277
4494	9844	1277
4495	27769	1277
4496	18484	1277
4497	35847	1277
4498	28142	1276
4499	13541	1276
4500	20556	1276
4501	15788	1276
4502	26160	1275
4503	5163	1275
4504	10084	1275
4505	17900	1275
4506	12539	1274
4507	16598	1274
4508	40458	1274
4509	6303	1273
4510	7309	1273
4511	12485	1273
4512	5800	1273
4513	69984	1272
4514	14822	1272
4515	39092	1272
4516	32404	1272
4517	36113	1272
4518	11235	1272
4519	5681	1272
4520	9140	1271
4521	10190	1271
4522	22803	1270
4523	11439	1270
4524	44840	1269
4525	7465	1269
4526	10575	1269
4527	49250	1269
4528	65518	1269
4529	16250	1268
4530	15501	1268
4531	43708	1267
4532	2818	1267
4533	7340	1267
4534	42	1266
4535	14969	1266
4536	9778	1266
4537	349	1266
4538	15406	1265
4539	8494	1265
4540	36130	1265
4541	27223	1265
4542	20437	1265
4543	3921	1264
4544	17997	1264
4545	36658	1263
4546	13239	1262
4547	42212	1262
4548	18507	1262
4549	21440	1262
4550	81466	1262
4551	19092	1262
4552	29758	1261
4553	3198	1261
4554	9045	1261
4555	472	1260
4556	48225	1260
4557	7049	1260
4558	3086	1260
4559	32736	1260
4560	3687	1259
4561	16778	1259
4562	5030	1259
4563	38344	1259
4564	747550	1259
4565	26436	1259
4566	2713	1258
4567	21099	1258
4568	59618	1258
4569	73179	1258
4570	35658	1258
4571	22725	1258
4572	15511	1257
4573	53139	1257
4574	8857	1257
4575	4648	1257
4576	18684	1256
4577	4691	1256
4578	8363	1256
4579	34577	1256
4580	82610	1255
4581	36778	1255
4582	7336	1255
4583	9508	1255
4584	31502	1255
4585	11768	1254
4586	73390	1254
4587	16916	1254
4588	12349	1253
4589	42460	1253
4590	53088	1253
4591	79383	1253
4592	11050	1252
4593	13226	1252
4594	7035	1251
4595	7981	1251
4596	61258	1251
4597	2352	1251
4598	11668	1251
4599	10882	1250
4600	9527	1250
4601	5140	1250
4602	18036	1249
4603	39152	1249
4604	15014	1249
4605	17993	1248
4606	3094	1248
4607	5668	1247
4608	10922	1246
4609	42026	1246
4610	21405	1246
4611	28733	1246
4612	17233	1246
4613	49060	1245
4614	23179	1245
4615	2085	1245
4616	22554	1245
4617	8084	1245
4618	3592	1244
4619	70035	1244
4620	28746	1244
4621	36056	1243
4622	48805	1243
4623	735	1243
4624	18341	1243
4625	90757	1242
4626	987	1242
4627	40688	1242
4628	45440	1242
4629	6855	1242
4630	5263	1241
4631	16298	1241
4632	19098	1240
4633	15160	1240
4634	21712	1240
4635	40372	1238
4636	9567	1238
4637	7000	1238
4638	34680	1238
4639	6721	1238
4640	25716	1238
4641	26187	1237
4642	3642	1237
4643	7283	1237
4644	36793	1237
4645	38871	1237
4646	26920	1237
4647	40433	1237
4648	29205	1237
4649	9238	1236
4650	5564	1236
4651	115850	1236
4652	40019	1236
4653	45902	1236
4654	59124	1236
4655	18531	1235
4656	24842	1235
4657	30013	1235
4658	1582	1235
4659	14847	1235
4660	21553	1234
4661	16067	1234
4662	22488	1233
4663	68935	1232
4664	7196	1232
4665	9800	1232
4666	17746	1232
4667	35692	1232
4668	51645	1231
4669	11432	1231
4670	6733	1231
4671	38149	1230
4672	16672	1229
4673	26331	1229
4674	27868	1229
4675	2931	1229
4676	40099	1229
4677	39149	1229
4678	5653	1228
4679	69340	1227
4680	14776	1227
4681	8595	1226
4682	4854	1226
4683	17626	1226
4684	18294	1225
4685	9670	1225
4686	36535	1225
4687	4051	1225
4688	5165	1225
4689	36269	1225
4690	68076	1224
4691	312	1224
4692	1945	1224
4693	4729	1224
4694	11300	1223
4695	11834	1223
4696	4073	1223
4697	570	1223
4698	12533	1223
4699	9380	1222
4700	71643	1222
4701	22509	1222
4702	8684	1221
4703	6542	1221
4704	6220	1220
4705	38045	1219
4706	65803	1219
4707	37125	1219
4708	3897	1219
4709	25614	1219
4710	594	1219
4711	34430	1219
4712	14361	1218
4713	3692	1218
4714	12751	1218
4715	18161	1217
4716	3563	1217
4717	15662	1217
4718	6008	1216
4719	9495	1216
4720	12160	1215
4721	27410	1215
4722	14828	1215
4723	28447	1215
4724	44162	1215
4725	789	1215
4726	5312	1213
4727	17135	1213
4728	28955	1213
4729	27481	1213
4730	5203	1213
4731	54091	1213
4732	42324	1212
4733	21773	1212
4734	13137	1211
4735	13162	1211
4736	28889	1211
4737	14438	1211
4738	12137	1211
4739	18124	1211
4740	56433	1211
4741	14007	1211
4742	49718	1211
4743	32841	1210
4744	1154	1209
4745	10526	1209
4746	15069	1209
4747	18176	1209
4748	4728	1209
4749	11551	1209
4750	40580	1209
4751	13072	1208
4752	42808	1208
4753	9574	1208
4754	3939	1207
4755	9937	1207
4756	299	1206
4757	16767	1206
4758	3603	1206
4759	13199	1205
4760	57319	1205
4761	8166	1204
4762	9514	1204
4763	108942	1204
4764	15623	1203
4765	19639	1203
4766	6943	1203
4767	18852	1202
4768	38665	1202
4769	23643	1201
4770	7212	1201
4771	6294	1201
4772	15620	1201
4773	20195	1201
4774	12769	1200
4775	11912	1200
4776	9165	1200
4777	4054	1199
4778	10021	1199
4779	8635	1199
4780	9465	1199
4781	42744	1199
4782	13624	1199
4783	17419	1198
4784	16862	1198
4785	20022	1198
4786	16781	1198
4787	18292	1198
4788	2627	1198
4789	28688	1197
4790	6417	1197
4791	5070	1197
4792	18765	1196
4793	14107	1196
4794	8318	1196
4795	78912	1196
4796	55142	1196
4797	15529	1196
4798	67476	1196
4799	10763	1195
4800	35587	1195
4801	16045	1195
4802	5319	1195
4803	23394	1195
4804	13648	1194
4805	18312	1194
4806	28051	1193
4807	7057	1193
4808	15474	1193
4809	11000	1193
4810	17140	1193
4811	31507	1193
4812	18794	1192
4813	3522	1191
4814	4159	1191
4815	6243	1191
4816	10580	1190
4817	36447	1190
4818	14826	1190
