,Tag,count
5850,Makes me want to cry tears of rainbow coloured joy,3
15313,current faves,3
9417,True Heavy Metal,3
15289,culture,3
7321,Pornopop,3
15265,cubano,3
15264,cubana,3
15259,cuando haces pop ya no hay stop,3
15255,cthulhu has a penis,3
15252,csi:ny,3
15251,cs,3
15213,crooning,3
9424,Try them out,3
9434,Tudo maravilhoso,3
15169,creole,3
5904,Mariah Carey,3
15144,crazy good,3
15107,cowboy country,3
15100,cover version,3
5830,Magic Teapot,3
15486,danc,3
15494,dance dance,3
15613,dark electronica,3
15750,de pelicula,3
5770,MINHAS MUSICAS,3
15729,dazzles me frequently,3
15713,dawson pacey jen joy y los demas,3
5779,MOR,3
15682,daube,3
15673,das rockt dir den Popo wund,3
15646,dark trip-hop,3
15636,dark punk,3
5806,Macklemore,3
15520,dancer,3
15579,daquidaia,3
7341,Post-Oasis,3
5812,Made in Chile,3
15569,danny elfman,3
9365,Trashy,3
15561,danish indie,3
15554,danielpcmusic,3
7331,Positive-Punk,3
7328,Porto Alegre,3
15089,countrypolitan,3
5930,Martin,3
15070,country-folk,3
14668,co-ed,3
9489,UK artist,3
14812,comforting,3
14807,comercialist,3
14805,comedy rap,3
14803,comedy hip hop,3
6007,Meine Privat-CD-Sammlung,3
6011,Melancholisch,3
14736,coldspring drive,3
6030,Melodisch,3
14661,cmj 2012,3
5991,Medievalrock,3
14629,clingtothis,3
6049,Merge Records,3
14565,classic hollywood,3
14533,ck,3
14522,city sounds,3
14455,chujnia straszna,3
14394,christian bands small enough to own this tag,3
14393,christian band,3
14329,chillwave art,3
14831,complaining,3
14873,conduit,3
9446,Turkce Rock,3
14973,cooter holes,3
15067,country soul,3
15066,country rap,3
15064,country noir,3
15061,country ladies,3
15049,country band,3
15044,countertenor,3
9447,TurkceRock,3
14994,cores coloridas,3
9456,Twilight soundtrack,3
14972,cooter hole,3
5984,Meat,3
5957,Matt Wertz,3
14966,coolest name ever,3
14959,cool score,3
14951,cool man,3
9458,Twisted,3
5965,MaxFlo,3
14928,convince myself,3
7306,Popsoul,3
5975,McFly,3
9603,Vampire Diaries,3
13114,bowie,3
13110,bovine,3
11673,auto-tune,3
11214,anti-feminist,3
9782,Wellington,3
11174,annihilation time,3
11157,anna gacek,3
11145,anita lipnicka,3
11133,animation,3
11115,angura-kei,3
9791,West Midlands,3
11105,angry pop music,3
11096,anglais,3
9816,Whoever likes ths music should be stabbed in the face,3
11091,angels,3
11051,andrew bird,3
6920,Operetta,3
11022,and fuck genres,3
11010,anatolian rock,3
11002,anarcho-folk,3
10981,anabela duarte,3
9859,Witch Chill,3
9861,Witches,3
6950,Osho,3
11222,antideutsch,3
11252,aotearoa,3
11266,apocalyptic pop,3
6820,OMFG GOOD,3
6778,Notre Dame de Paris,3
11605,audio drama,3
9719,WIELKA ARTYSTKA ESTRADOWA,3
6791,Nuevo Flamenco,3
6797,Nx Zero,3
11544,asturias,3
11515,asian man,3
7225,Plastic Snow,3
11492,as if a creepy bug was singing beautiful songs to you on your daily walk,3
11461,artists seen live,3
9776,Weiber,3
11442,artists and bands i have seen,3
11434,artistes francais,3
11415,artist to check out,3
9767,We all just want to be big rockstars,3
11357,arrogant singer,3
11349,armor for sleep,3
11323,argentine indie,3
11314,arctic monkeys,3
11280,appreciates cunnilingus,3
9867,Wiz Khalifa,3
6957,Osvaldo,3
10887,american brilliance,3
10319,acustico,3
10432,aggro techno,3
10431,aggro synth,3
10430,aggro electro,3
10417,after-punk,3
10414,after school playgirlz know hot to get freshhh,3
10409,afropop,3
10398,afro-pop,3
10367,adult alternative pop/rock,3
10365,adult alternative pop,3
10315,actually sounds like dissociation,3
10447,ah after school,3
9994,YuM,3
10235,achingly beautiful,3
7121,Penis,3
10214,acappella,3
10208,academic avant-garde,3
10178,absolute love,3
10156,about as funny as your only friend raping and stabbing you and leaving you for dead on the same day your house was crushed by meteors killing your whole family also your friend has aids and is vanilla ice,3
10128,a5 richtung wir,3
10057,a brand new day,3
10435,aggrosynth,3
10495,akustycznie,3
10882,american 1990s,3
9901,World Folk,3
10874,ambitny rap,3
10844,amazing voices,3
6973,Owl City,3
9872,Wolf Parade,3
10824,amazing amazing pop music,3
9878,Women in Electronic Music,3
10821,amason,3
10796,altrock,3
10780,alternatywna,3
9916,X Factor UK,3
9954,Yass,3
9921,X-ray spex,3
10748,alternative kpop,3
10746,alternative italiana,3
10739,alternative gospel,3
10736,alternative female vocalists,3
7021,PSC,3
9950,Yann Tiersen,3
10551,algeria,3
10528,alcohol,3
6777,Notice,3
11727,avril lavigne,3
13083,bosnia and herzegovina,3
11741,awesome artists,3
12663,biblioteca,3
12660,bias,3
6537,National Socialistic Black Metal,3
12637,beyond the veil,3
12636,beyond me,3
7253,Polish Female Rappers,3
6548,Navigator Dave,3
12588,better than IU,3
12574,beth,3
9636,Very Good,3
12558,best voice ever,3
9646,Victoria Justice,3
9649,Victory Records,3
12511,best of 2013,3
9659,Vigo,3
9670,Violent Femmes,3
9679,Visited Concert,3
12495,best mouth in rock,3
12457,best band,3
12454,best anime soundtracks,3
12438,bernstein,3
12685,big bit,3
6524,Nas,3
12706,big time rush,3
12859,bleep,3
13061,boring shitty music,3
6448,NC,3
13026,bono,3
13023,bonnaroo 2009,3
7257,Polish gothic metal,3
13016,bonito,3
12953,blyartisttag,3
12883,blog,3
12872,blip-cali,3
12850,blast,3
12709,bigbit,3
9611,Vanessa da Mata,3
12804,black flag,3
6494,NWOSSM,3
12777,bizarro,3
12751,biryazgecesiruyasi,3
12737,bio i vidio,3
9617,Varios,3
12721,bila na koncertu,3
12716,bijo na koncertu,3
12389,belle,3
6601,Nevada,3
12375,belgie,3
11905,baixar,3
6692,Nikita,3
12047,bands to check out slash listen to more,3
12035,bands or artists I have met,3
12019,bands I should listen to more,3
12013,bandom,3
12008,bandinha rock,3
12002,bandas de mi muy temprana infancia,3
11992,banda nierobow i alkoholikow,3
11959,baltimore club,3
11900,bailaa,3
12108,baroque and chamber pop,3
11899,baiao,3
11885,badass frontmen,3
11875,bad bitch,3
11867,backporch lullabies,3
11800,azam ali,3
6749,Norteno,3
11776,awesomesauce,3
11755,awesome inde,3
11746,awesome bassists,3
12093,barcelona sound,3
6677,Nico,3
6606,New  Music,3
12280,beautiful piano,3
12359,bekah,3
12354,bei last fm entdeckter indie-kram,3
6620,New Orleans Blues,3
6623,New Orleans Soul,3
12315,bede rzygal,3
12289,beautiful woman,3
12287,beautiful vocalist,3
12285,beautiful sounds,3
12284,beautiful sound,3
12277,beautiful melodies,3
12141,basement track,3
6640,New Zealand reggae,3
6649,Newcastle,3
12224,bearded musicians,3
9692,Vocal Music,3
9695,Vocalistas Femeninas,3
6654,Next Big Nashville,3
12209,beachgaze,3
12189,bbl,3
12169,batuque,3
15753,de-Affaire 2010,3
15775,dear,3
15782,death disco,3
20307,group vocals,3
19940,good to go,3
19926,good rap,3
19922,good old germany,3
19889,good feeling,3
4747,Jamie,3
19785,glockenspiel,3
19756,glampop,3
19751,glam-rock,3
19715,girly rockunroll,3
8653,Stuff I like a bunch,3
4792,Japanisch,3
19678,girlie pop,3
19673,girlgroup,3
8678,Suecia,3
8716,Super junior,3
19610,ghostly,3
19602,ghost,3
19568,get music,3
19557,gesellschaftskritisch,3
19542,german ska,3
19536,german indiepop,3
19946,good vibe,3
19958,goodstuff,3
19979,gospel blues,3
4673,J-jazz,3
20251,greenwich village folk,3
20238,green,3
20212,great voices,3
20207,great titles,3
20197,great scott,3
20156,grazz,3
20136,granka,3
20122,granada,3
7470,Pupedan,3
20102,gowno ktore puszcza na okraglo jakis matol z komorki,3
4711,Jabba,3
20090,gotta try,3
20088,gotta have in my bed,3
4690,JE,3
20050,gothic metal and ethereal,3
20035,gothic ethereal,3
4702,JMetalandRock,3
4704,JRock101,3
20026,gothic darkwave,3
4709,JYP entertainment,3
19520,german according to stretchead,3
19490,genuine,3
19460,generatia25,3
18799,fra eur,3
18914,french soul,3
18910,french rock scene,3
18899,french kissing,3
18890,french folk,3
18874,freestyle international,3
18873,freestyle dance,3
18809,francia mia,3
8795,T-Drop,3
18808,franceses,3
5009,Julie Andrews,3
4959,Jonas,3
18769,fotomotor,3
18768,fossa,3
18738,force plays,3
18728,for the record,3
18725,for styxxx,3
18720,for rainy days,3
18712,for immediate listening,3
18709,for discover,3
5026,Jungah,3
4963,Jonathan Larson,3
18984,from weekly neighbours,3
19455,genderfuck,3
19299,gangsta shit,3
19441,gejowska orgia,3
19436,gej,3
19416,gd,3
19391,gay rock,3
19384,gay music,3
19376,gay gay gay,3
19371,gay disco,3
19367,gay as hell,3
19356,gauteng,3
19278,galician,3
18987,from: australia,3
19266,gaeun,3
19251,g-dragon,3
19249,g-azulcrema,3
8759,Swedish reggae,3
19188,funpunk,3
19159,funksoul,3
19154,funk-punk,3
19093,fucking shit,3
19071,fucking amazing live,3
20303,grotesque,3
20314,grown folk soul,3
8840,TRANNIES,3
20336,grupo,3
21356,hurricane festival 2010,3
8469,Songs from my youth,3
8495,Sounds Interesting,3
21346,hurricane 09,3
8499,Sounds like sun,3
21342,hurpikek,3
21337,hungarian rock,3
21335,hungarian alternative,3
21334,humppa,3
8503,Soundtrack Scores,3
21245,hot guys,3
21235,hot boys,3
21194,hope-filled,3
21189,hootie,3
21175,homopoppi,3
21151,homemade,3
21150,homely,3
21124,holler back,3
21089,hiv positive,3
4439,IQ hip hop,3
4450,Iberoamerica,3
21399,i adore this regardless of how embarrassing it is,3
21400,i am a party girl here is my soundtrack,3
21406,i am more emo than your mom,3
4300,Hultsfred 2009,3
21713,immergut 2010,3
21691,ilosaarirock 2010,3
7516,Quesenkoeppe mit Engelsorgan,3
21676,ilike,3
4273,Hosea,3
21665,ihana,3
21648,if this was a pokemon i would catch it,3
4282,Hot stuff,3
21618,idiot,3
21566,i will never stop loving you sophie,3
21414,i bet you wish you was black too,3
21554,i want to hear more from this artist,3
21518,i need to listen to this more often,3
4315,Huw Stephens,3
21475,i love her,3
21472,i love being a girl,3
21460,i like girls,3
4327,I Just discovered Beulah,3
8454,Some contemporary American mainstream rock and singer-songwriters,3
21427,i could listen to this band forever,3
21036,hippie music,3
21000,hip-hop and rnb,3
20997,hip pop,3
20523,handmade,3
20655,has many anglo-centric tags,3
4544,Indie music,3
4547,Indie-Alternative,3
20623,harfang ffm,3
20609,hardcore punk rock,3
4556,Indietracks,3
8611,Stephin Merritt,3
20586,hard pop,3
20569,happyhappy,3
4579,Inglaterra,3
20672,hattrullare,3
20446,gypsies tramps and thieves,3
20443,gym class heroes,3
20435,guyana punchline,3
20431,guwniak,3
7472,Pure Awesome,3
20380,guitar-driven,3
20369,guitar based,3
20349,guadalajara,3
20341,gruppi italiani,3
20671,hates women,3
4531,Indie Love,3
20923,hi-tone voice,3
20834,hellcat,3
20919,hi-fi,3
20903,hey band youre so fucking cute,3
20896,hevo84,3
20891,heul,3
20878,heroin,3
4489,Immergut,3
4490,Immergut 2009,3
4491,Impegnata,3
20835,hellectro,3
20825,helden,3
20686,have experienced in the live setting,3
20766,heartstrings,3
20738,heard on the cbc,3
20737,heard on myspace,3
7489,Q4,3
20709,hazeland,3
20703,haymaker,3
8561,Spinetta,3
4525,Indie Folk Rock,3
20688,have met,3
18695,fonal,3
18670,folkish,3
15786,death in june,3
17392,espanola,3
16833,echo,3
16831,ecclesiastes,3
9109,The Postal Service,3
5503,Lietuviska muzika,3
16777,early 90s,3
16765,e-young,3
16759,e young,3
16718,dusk,3
16717,durty,3
16659,dual vocals,3
5537,Lion King,3
5541,Lisa Gerrard,3
16612,drops wet cement on unsuspecting crippled children,3
5548,Listen more later,3
9184,The day that Thatcher dies,3
16590,drive thru,3
16580,dreszczyk,3
16531,dreaaming,3
16474,down the road tonight,3
5579,Lo-Fi Indie,3
5580,Lo-Fi Punk,3
16834,echo bazaar,3
16857,edukationsakrobatisch,3
16875,egofm,3
17078,elefant,3
17321,epic-fail,3
17292,entombed,3
17284,enjoyable,3
17261,endpilot,3
17247,en espa̱ol,3
17213,emo-screamo,3
17188,emmabodafestivalen 2006,3
17186,emmaboda 2006,3
5430,Le mola a Migue,3
17065,electronique,3
16876,egomporicode159his,3
5444,Lee Joo-yeon,3
17009,electrock,3
9046,The Goodz,3
16972,electro gothic,3
16946,elecmex,3
16936,elaborate,3
16900,eingedeutscht,3
16887,eight miles high,3
7381,Primavera 2007,3
16468,dour jan,3
16421,doom jazz,3
5602,Loners road trip,3
15992,deuteronomy,3
16073,didac,3
16041,df,3
16018,deutschpunkrock,3
16011,deutscher-deutsche,3
16007,deutscher pop,3
16004,deutscher Indie,3
16002,deutscher,3
7344,PostClassical,3
5714,Lydia Lunch,3
5719,Lyon,3
9323,Tony Hawk,3
15971,destinys child,3
15947,deserves good headphones,3
5728,M2M,3
15853,defunct,3
15818,decemberists,3
15801,death-rock,3
5757,MELODICO,3
15793,death punk,3
15791,death pop,3
5686,Luis Alberto Spinetta,3
5682,Ludacris,3
16401,dont bother,3
16340,dobry tekst,3
16397,donne che spaccano,3
16394,donna,3
16383,don't forget,3
5611,Lookout Records,3
16369,domaci,3
16353,doda d,3
16348,doctrine and covenants,3
16347,doctor who,3
9232,Third Man Records,3
16335,dobry,3
5667,Lowlands 2013,3
5635,Louisiana Muisc,3
9291,To Listen:,3
16269,divo,3
16259,diverse,3
16245,distinctive vocals,3
16239,dispatch,3
16232,disney shit,3
5654,Love this song,3
16227,disney mania,3
17364,erotique,3
5369,Ladies who rock,3
18650,folk-hop,3
17414,esteban,3
18325,film score composer,3
18287,ffound,3
18281,fey,3
18257,fernando e sorocaba,3
18248,femmina,3
5143,Katowice,3
18217,female-vocalist,3
18178,female singles,3
18159,female opera singer,3
5164,Kelly Clarkson,3
18150,female jazz vocal,3
18146,female j-pop,3
18131,female fronted psychobilly,3
18127,female fronted pop punk,3
18120,female fronted bands,3
5178,Key Players,3
18112,female fav,3
18107,female duo,3
18104,female dance vocals,3
18090,female and male vocalists,3
18088,female acoustic,3
18326,film score composers,3
5116,Kapela Ze Wsi Warszawa,3
18380,finnish alternative,3
18518,flores,3
18645,folk-country,3
18633,folk ska,3
18631,folk rock girls,3
18587,folk and folk plus,3
18563,fofolk,3
18551,flying nuns and their antipodean chums,3
18537,flum,3
18533,fluffy,3
18526,flower punk,3
18494,flight,3
18388,finnish female vocalists,3
18487,flevo 2009,3
18485,flevo,3
18481,flawless,3
5090,KRIS,3
5091,KRS,3
5099,Kahi,3
18406,finnish underground,3
18402,finnish progressive rock,3
5105,Kali,3
18083,femal fronted rock,3
18060,feel-good,3
18048,feedback,3
17546,eurovision 2009,3
17729,eyoung,3
17689,experimentar latinas,3
5291,Kynsves,3
17648,exo-m,3
17643,exo,3
17621,excellent lyrics,3
17591,evita,3
8965,The Amazing Broken Man,3
9000,The Combined Legacy and Influences of The Brian Jonestown Massacre and The Dandy Warhols,3
17545,eurovision 2007,3
17758,factory records,3
7393,Professor,3
17532,european indie pop,3
17524,euro-trance,3
5336,LOVE PAUL,3
26583,music box,3
5346,LUDZIK,3
17480,etnic,3
17446,ethereal pop,3
17444,ethereal new age,3
17752,facebook,3
17767,faerie,3
18000,favourite lauras,3
5233,Kobiecy Rap,3
17989,favourite albums,3
5215,Kissing whiskey bottles,3
17948,favorite band,3
5219,Kiwi Music,3
5222,Klangspiegel,3
5225,Klasyka Polskiego HH,3
17931,fav vocal,3
17926,fav bands,3
17922,fav album 2010,3
17911,fat wreck chords,3
17778,fags,3
17891,fascinating female voice,3
17888,farsi,3
17883,farley30,3
17850,fandom: across the universe,3
17842,famous,3
17833,family bands,3
17824,falta de vergonha na cara,3
17792,fairytale,3
5272,Krypteria,3
18358,fine,3
23579,korea artist,3
7705,Regina Spektor,3
1799,Broadway musicals,3
1782,British Goth,3
31807,rock transgresivo,3
1092,Argentine Rock,3
31798,rock star,3
34391,starship entertainment,3
37167,uruguayan rock,3
28702,original cast,3
37146,urban ac,3
37142,upyachka,3
1793,Brits,3
28736,osiecka,3
1798,Broadway musical,3
34420,stellar,3
2569,Das Blaue vom Himmel,3
37086,universal,3
28778,oujeah,3
28786,out of tune,3
34437,stephkicks,3
37078,unique worship,3
467,70s80s,3
37069,uninvitedsaint,3
28829,ozisch,3
28831,ozwld,3
28840,pa jalearse,3
34442,stereogum,3
37053,unf dat guitar,3
28657,orange,3
431,60s style,3
1077,Arabic Jazz,3
34376,star trak,3
28500,olsztyn,3
34317,sprechgesang,3
28528,omni,3
2606,Dead Can Dance,3
34338,ss sOft,3
1748,Brazilian Music - New Generation,3
34349,st louis,3
411,5x12,3
28576,one of my favorites,3
34368,standard,3
31862,rockin,3
34373,star academy,3
37217,v-kei,3
37189,usa: florida,3
34380,stare,3
2585,David Archuleta,3
28608,online radio,3
28614,only one play tag,3
28618,onthoud die naam,3
1774,Brilliant Pop,3
37197,useless,3
37192,usa: north carolina,3
28639,opera singer,3
28641,operatic,3
427,60s girl groups,3
428,60s girl-groups,3
28846,pachanga,3
31689,rock am ring 2008,3
1118,Artist I should listen to more often,3
2478,DOT TO DOT 2009,3
36891,uk ftw,3
34566,studiocolombo,3
34567,study music,3
29087,paw tracks,3
29103,peace and love 2008,3
31602,riotgrrls,3
29108,peace-punk,3
36878,uglycore,3
29114,pearl of great price,3
36873,uee,3
29115,pearls in stereo,3
521,80s-influenced,3
29134,pedocore,3
29056,patriotyzm lokalny,3
31598,riot grrrls,3
36830,twoja stara scrabbluje,3
2473,DNA,3
34664,sugar,3
29163,penis parity,3
2467,DJ vitinho,3
29164,penis parity amongst the gods,3
29179,people ive seen live,3
29185,people who insist on both singing and acting,3
36821,two tone,3
31578,riimikko,3
29212,perfect singer-songwriters,3
29059,patti lupone,3
503,80s gothic,3
2534,Daphne Loves Derby,3
34475,stolen mp3,3
37041,underscrobbled,3
28876,paktofonika,3
1817,Bruno Essential,3
37037,underrated and overlooked,3
28892,pamplona,3
37021,underbar,3
31666,robots,3
28902,panda,3
34470,stimmung,3
28913,panic! at the disco,3
37004,under 30000 listeners,3
28928,papasito,3
31646,ro,3
29021,paso,3
28953,para ouvir andando na rua,3
1829,BuViSoCo,3
34478,stompy13,3
2515,Dancehall-,3
34480,stoner punk,3
1832,BubbleGoth,3
31631,rnb dance,3
493,80s and 90s,3
28985,parlophone,3
29003,party rap,3
36923,ukranian,3
34541,string band,3
397,50s and 60s,3
1738,Brasil best,3
36807,twins,3
34048,sound system,3
27969,norwegian indie,3
27971,norwegian lyrics,3
27972,norwegian music thats not metal,3
37650,wait and see remix,3
37647,waglewski,3
37646,wagle,3
37639,wack,3
1666,BoA,3
1188,Audio for the gods,3
34033,soulfull,3
37623,vv,3
37621,vulnerable,3
34058,sounds like,3
37685,wannabe,3
34077,soundsystem,3
1682,Bonnaroo2011,3
37604,voz,3
37588,vomitous shit played on music channels,3
32177,sXe hardcore,3
28102,noted,3
34096,sountrack,3
37559,voci femminili,3
28118,nottingham,3
28123,nouveau,3
28128,nouvelle chanson francaise,3
28129,nouvelle scene,3
32311,sample-based,3
27965,norwegian artist,3
28158,now thats what i call music,3
32348,santa barbara,3
32453,scandinavian girls: rock,3
27738,niigata memories,3
32450,scandinavian girls: indie,3
27770,nitz43 loves,3
27795,no estan mal no,3
1639,Blind,3
273,21st century rock,3
33952,sonic cathedral,3
32399,satana,3
32358,sappyfest,3
27833,no-fi,3
281,24,3
33963,sony,3
2742,Dir en grey,3
27878,nomasde,3
33975,soooooo good,3
32342,sanremo,3
37719,warped tour 2011,3
291,2NE1,3
37701,want to see like burning,3
2754,Discovered,3
2752,Disco-polo,3
27915,nordic roots,3
27938,norsktalandes,3
27939,nortec,3
37689,wannabes,3
32119,russian music,3
28159,now wave,3
390,500 Days of Summer,3
378,4minute,3
31973,root goth,3
31955,romantisch,3
31954,romantique,3
34233,spazzy,3
37411,vidio uzivo,3
37405,video game composers,3
34239,spectacular,3
37399,victoriandustrial,3
28354,oftundgerne,3
37398,victorian,3
34263,spin,3
28388,oh yes,3
2630,Decaydance,3
28257,o b c recording,3
37379,via:lastfm,3
1128,Artistes Hispaniques,3
1733,Brandy,3
28444,old school cartoons,3
28447,old school disney,3
37339,vergonhacore,3
37338,vergonha nacional,3
37337,vergonha,3
28453,old school industria,3
31934,romanian rock,3
31932,romanian metal,3
34290,split up,3
34217,spanishpop,3
28254,nz pop,3
32102,russian dark scene,3
32036,rrx,3
28172,nrk,3
2679,Detroit Rock,3
28185,nu gaze,3
32093,russian alternarive,3
34147,soyoung,3
28191,nu profile,3
28196,nu stuff 5,3
1155,Asian Kung-Fu Generation,3
1704,Bosnian Rock,3
28202,nu wave,3
32037,rs,3
34161,space-rock,3
37464,virgin,3
31993,rosie thomas,3
32027,rozpierdol taki ze klekajcie narody,3
37459,violinists,3
32024,rozne takie sobie lubie,3
37453,violently gay,3
32023,rozkurw,3
32011,rouht trade records,3
31995,roskilde 06,3
28245,nya favoriter,3
1719,Boy Groups,3
28246,nya-nya,3
34192,spanish fusion,3
28253,nz dub,3
31572,rigabrain,3
36805,twinkles and fuzz,3
37821,weird canada,3
35339,tear it up,3
30002,popular rock,3
35292,tasha,3
31019,rakkaus,3
30996,rahim,3
36159,tipicos topicos,3
35316,taylor swift,3
36156,tiny desk concerts,3
30047,poser,3
30966,radio13,3
2215,Classic Motown,3
36142,timothy,3
36130,time for a clearout,3
36120,tim burton,3
36175,tmr,3
30958,radio nova,3
875,Alt-Punk,3
35352,technika smutnego odbytu,3
30061,positive vibration,3
30939,rad punk,3
30930,rabu,3
30923,r3-30,3
35373,tecnopop,3
35383,teen idols,3
36072,throwback,3
30150,post-nerdcore,3
30158,post-post-punk,3
36172,tm: godsend,3
29973,popish,3
30165,post-punk rock,3
2249,Cock rock,3
31135,rave rave rave,3
31116,raspy,3
35208,take it from the man,3
31093,raphael,3
31091,rapes my ears,3
29862,pop band,3
35255,tampere,3
35256,tampere-rock,3
31088,rapegaze,3
893,Altenativo Rock Brasil,3
36231,to-do,3
31055,ranga,3
35268,tanned tin,3
702,Acerbic,3
2248,Coachella 2013,3
36205,to listen at night,3
29921,pop rock nacional,3
694,Abstract hiphop,3
1980,Caricature Portland,3
29933,pop teen,3
35276,tao,3
29944,pop-mellow,3
29956,pop: indie,3
36181,to be further investigated,3
36176,tnphp members aug26 top 10,3
29964,popera,3
35391,teen rock,3
30185,postcard,3
36288,tommy,3
30497,proverbs,3
35609,the boat that rocked,3
35953,they owe me beer,3
35935,there are not enough words in the english language to explain such unimaginable brilliance,3
35929,theme songs,3
35919,thee indie pop,3
777,Al,3
35675,the forties,3
30698,punk rock is for pussies,3
35699,the hafler trio,3
30677,punk iberico,3
815,Alexander,3
30673,punk funk,3
30500,provinssirock 2008,3
836,All Artists,3
30658,punk and new wave,3
30648,punch everything in the face,3
30534,psssss bueeeeeno,3
2095,Chick,3
35750,the militia group,3
30568,psychedelic garage revival,3
35813,the rolling stones,3
35785,the owls are not what they seem,3
2091,Chicagoland Music,3
35811,the rocket summer,3
30589,psychfolk,3
30586,psychedellic,3
30374,prio2,3
30761,pure shit,3
36060,three chord punk,3
30297,precz z mojego kraju,3
36051,thoughtful,3
35404,teenick,3
35405,teenpop,3
30879,queue,3
2024,Celtic Folk Metal,3
36035,this song is so cute i want to scream,3
36033,this shit is killing hip hop,3
30840,que miserable,3
35446,temas gratis,3
35458,ten out of tennessee,3
30255,pra ouvir andando na rua,3
35461,tender,3
749,Afrique,3
840,All Songs Considered,3
30327,pretty genitalia,3
30804,q,3
35505,teutonic,3
35999,this is deutsch,3
752,Afro-Cuban Jazz,3
30780,pussycat dolls,3
35510,tex-mex,3
846,All time favourite,3
30776,purpose,3
30340,pretty rock boys,3
35525,thalia,3
2150,Christian Death,3
29852,pop 2000s,3
31143,raw black forest pagan metal with influences from grindcore and satanic jazzcore,3
538,9 stars,3
31344,reggae pop,3
31440,represents,3
2414,Current 93,3
29405,pifou station,3
29407,pig fuck,3
31433,repeatrepeatrepeat,3
31399,remarkable voices,3
29438,pink,3
29447,piosenka aktorska,3
29448,piosenka autorska,3
29451,piosenka poetycka,3
29467,pirates,3
36573,tricky,3
2389,Crunk Beatz,3
36657,true neo-satanic pop,3
31329,reggae brasileiro,3
36538,tree rock,3
31326,reggae and ska,3
1913,Cachorro Grande,3
29508,pl hip-hop,3
36499,transliteracy,3
29519,plaintive,3
29537,play it loud,3
31302,redhotmarisol,3
2373,Creed,3
31301,redhotflor,3
36496,transgender,3
36645,true alternative,3
29379,piano-rock,3
2369,Crass,3
36756,tutustu,3
29226,perkele,3
36792,tweetronica,3
36790,tweepop,3
31529,rhythm zone,3
34736,summer sundae 2007,3
36785,twee-pop,3
1026,Animal Collective,3
36776,twee and the likes,3
29264,perth bands,3
29271,pete doherty,3
1009,Angela Lansbury,3
29281,petit saloperie,3
29284,petuh,3
34851,superguay,3
29293,pfabtraxx,3
29297,ph07,3
36735,turkish music,3
36723,turkce pop,3
36722,turk rock,3
31456,respond,3
31455,respekt,3
36708,tumblr,3
36704,tulsa,3
2427,Czech and Slovak good music,3
2422,Cybergoth,3
1882,CF Records,3
29561,please fuck me,3
29570,pledis entertainment,3
29832,pomopop,3
36345,top female artists,3
29703,polish heavy metal,3
31197,reality show,3
29714,polish new wave,3
31194,real talk,3
35078,symbiosis,3
31188,real rap,3
29722,polish poetry,3
35091,symphonic metalcore,3
29726,polish post-punk,3
36377,torontonian,3
36372,tories,3
36371,tori amos,3
922,Amanda Palmer,3
641,ACL 2010,3
35129,synthiepop,3
29778,polonia,3
35133,synths,3
2295,Concerts and Shows I went to,3
36339,top albuns 2008,3
29784,polska black metalowa muzyka ludowa,3
35135,synthy,3
35150,szczecin,3
36315,too much fun,3
29826,polyvinyl,3
36302,tontipop,3
31159,rcrdlbl,3
2322,Cool as Folk,3
640,ACL,3
34952,swedes,3
34991,sweet california,3
31296,redhalo top similar artists,3
29574,pligaa,3
622,A vida O Universo e Tudo Mais,3
36442,trad ska,3
36441,trad goth,3
34957,swedish folk,3
36435,tr00 norvegian pagan necro satanic viking black metal,3
36434,tr00 kvlt metal from the depths of hell,3
1925,California Punk,3
36432,tr00 emo,3
31261,recommended discoveries,3
29626,poessja,3
36418,tower of song,3
29691,polish electro,3
29636,poets,3
29637,poetyckie nastrojeJB,3
29659,pokahontaz,3
35026,sweeties,3
29677,polish alternative rock,3
637,AC/DC,3
29678,polish artist,3
36400,totally saw them live,3
2334,Corbin Bleu,3
31204,really fucking good,3
29686,polish composer,3
36399,totally saw live,3
27732,nihao,3
30584,psychedelic-rock,3
32743,seen live lizm,3
27449,new brunswick,3
202,2 times,3
153,1970's,3
26727,musica de piano,3
2855,Dropkick Molly,3
33164,should listen,3
26926,my exit 2011,3
38259,worldwide,3
32833,self-righteous,3
32949,sexual,3
32694,seen live 13,3
1507,Berkshire,3
32836,sellout,3
38267,worship leader,3
27171,nashville list,3
33157,should be more popular,3
32696,seen live 1x,3
89,10s rock,3
33620,smart lyrics,3
38482,yes I will,3
26775,musical soundtracks,3
198,2 kings,3
32720,seen live at provinssirock 2011,3
33731,so i love this,3
32716,seen live and was sober enough to remember it,3
32713,seen live and I loved it,3
155,1977,3
38050,wies tanczy wies spiewa wies dobrze sie miewa,3
32828,self esteem,3
27428,new - look into,3
27435,new age classical,3
32832,self-important,3
2921,EUA,3
33780,soft instrumental,3
33783,soft rock alternative,3
32666,seen in 2008,3
32938,sexiest man alive,3
32944,sexist,3
26690,music to get the pussy wet,3
3073,Emopunk,3
27124,naj,3
32673,seen live - ab 2010,3
27123,naive,3
1502,Beograd,3
38016,why is last fm recommending this shit to me,3
1419,Baroque era,3
27526,new thing,3
32669,seen in concierto,3
38428,ya los vi,3
97,120 minutes,3
27529,new traditionalist,3
38013,why havent you heard this,3
2934,Early Rock,3
33481,sk̴ne,3
27490,new mpb,3
